image_id,PredictionString
6e735c0945a973a1cc5f091eea115292,3 1.0 1170 1720 2288 2140 0 1.0 1520 851 1812 1195 10 1.0 2001 1767 2435 2244 10 1.0 407 1966 562 2283 5 1.0 467 862 1202 2192 7 1.0 1904 1806 2452 2241 5 1.0 1806 738 2398 1803 11 1.0 410 2033 555 2297 9 1.0 430 1990 1144 2347 13 1.0 1824 775 2368 1592 9 1.0 1714 1886 2497 2323 
56cb181941ae9b45448469cc0e420ba7,0 1.0 1219 894 1502 1178 3 1.0 818 1542 1816 1972 
9e03f33a5f100880b2d2bdfbc46b7b72,0 1.0 1355 1098 1619 1397 11 1.0 866 665 1145 766 
fb54964c02f4f032a4f6bcf34045e8d7,11 1.0 754 354 1208 533 13 1.0 1959 474 2243 687 13 1.0 929 441 1191 710 11 1.0 1893 395 2298 683 13 1.0 602 575 779 744 
11ccd9217ba74bcc1021e91024591ba3,11 1.0 822 161 1267 289 0 1.0 1520 613 1777 873 3 1.0 1072 1763 2250 2270 11 1.0 1702 150 2183 283 
67bbf19b5522fcff2ca65e09b1cd1df8,0 1.0 1020 490 1266 781 3 1.0 741 1215 1506 1469 
14ca70006ecaf4d16690279c2ef6b6d5,0 1.0 1235 811 1487 1110 7 1.0 1710 1438 2028 1716 13 1.0 1664 1404 2030 1772 11 1.0 800 552 1084 650 
353d7e4d7a4434ce27c7de1cd151423b,0 1.0 1278 685 1534 961 3 1.0 1023 1343 2023 1701 13 1.0 635 1191 906 1338 13 1.0 723 588 884 714 
36aa7cdf317c33edc514ef43814d4c9b,11 1.0 1224 129 1498 228 11 1.0 498 113 792 212 
03ea976a276b66285825246525357949,0 1.0 1081 814 1777 1315 11 1.0 860 467 1232 617 3 1.0 943 1416 2085 2047 11 1.0 1786 550 1998 721 
73eeafd1126ebf01dab13840d0b9a97b,3 1.0 1024 1316 2471 1835 0 1.0 1479 618 1841 985 13 1.0 2095 719 2421 1058 
8915d3a6c700fd26eddb5c5d7f67571c,0 1.0 1230 776 1529 1112 3 1.0 764 1561 1876 1926 
5e5fc315d2f1aa94c2a06dd54aaba053,3 1.0 1044 1119 1930 1451 
d9b150bb7eb1476c685a8c147016c0ac,0 1.0 1266 695 1523 987 11 1.0 668 360 941 474 11 1.0 232 1953 355 2161 
76e1b5ea5308e49ae6b2081d559e938c,0 1.0 1111 731 1384 1029 3 1.0 768 1356 1677 1635 11 1.0 1415 458 1635 567 11 1.0 668 456 949 544 
fb4dfacc089f4b5550f03f52e706b6f2,3 1.0 540 1298 1389 1598 0 1.0 813 456 1048 698 11 1.0 870 152 1058 229 
a271ab4abb8bff077a50fa2e4e8ac663,0 1.0 1008 613 1236 870 3 1.0 753 1182 1556 1446 
6c28ef5c6b6bc382a9c5b70fbe7f1864,11 1.0 1542 418 1921 547 11 1.0 630 448 1022 573 
b72eb8bfb19f645faedf529f848b34aa,11 1.0 1539 385 1858 483 
c61f7e35aef4b38aa85063ffbe65218e,0 1.0 1274 671 1595 1042 3 1.0 842 1524 1878 1938 10 1.0 1968 1752 2229 2035 11 1.0 1419 277 1740 428 
73899609bfb60b2fd74a699b2e5add8c,0 1.0 1366 820 1590 1061 3 1.0 1006 1563 2033 2003 
c359405507bb499761ca794c4951dd57,0 1.0 961 513 1164 738 3 1.0 649 1052 1485 1330 
5d4e0afb1579da54bc7a06f1fe159349,3 1.0 1194 1518 2377 1911 0 1.0 1603 676 1892 1012 13 1.0 795 892 1012 1061 
42182063da0162c48411742e08e48d2c,0 1.0 1163 591 1375 861 13 1.0 471 1444 713 1547 11 1.0 771 320 1016 409 
8861966283668b026211d4789e556e32,11 1.0 712 526 1091 647 11 1.0 1465 525 1801 663 
08504fa0ea409654d6328e51de2fb3b9,10 1.0 242 1958 342 2102 13 1.0 671 534 923 872 0 1.0 1071 853 1268 1063 11 1.0 1194 484 1429 557 
4dc355ac95a17cd1a361779cba717ade,11 1.0 1468 366 1856 526 3 1.0 854 1841 2079 2282 11 1.0 663 389 1059 507 0 1.0 1278 966 1561 1272 
40393027d73d1c04bb8b5c49044b4526,3 1.0 1266 1268 2458 1635 0 1.0 1597 684 1923 1014 10 1.0 2438 1458 2697 1746 
ffccf1709d0081d122a1d1f9edbefdf1,0 1.0 1361 900 1733 1304 13 1.0 561 762 984 1360 13 1.0 1902 914 2278 1552 11 1.0 662 630 964 798 10 1.0 2438 2573 2616 2796 11 1.0 2439 2584 2617 2797 11 1.0 197 2703 343 2899 11 1.0 1608 609 2005 813 6 1.0 1747 829 2271 1611 10 1.0 196 2693 346 2885 6 1.0 524 755 1066 1325 5 1.0 471 848 1165 2138 13 1.0 1749 2399 2177 2542 
458df830e90722a42a663360024ec00c,10 1.0 149 2753 409 3030 10 1.0 2587 2768 2815 3025 11 1.0 2604 2794 2804 3039 11 1.0 152 2756 348 2991 11 1.0 2109 437 2384 582 0 1.0 1502 987 1788 1256 
eeca313945bafd566ba7fe6a22083c8f,13 1.0 293 517 625 864 11 1.0 1218 278 1477 390 11 1.0 413 304 611 433 
b671f9ce0398d6aad805083ab7f5567d,11 1.0 723 372 1120 550 11 1.0 1534 376 1923 519 13 1.0 1569 459 1906 953 13 1.0 748 464 1085 815 
a6967906c3e742137e65cd797236c01f,0 1.0 1295 1030 1650 1428 3 1.0 828 1805 2067 2221 11 1.0 649 530 1038 650 11 1.0 1533 547 1931 664 
d922cc7124ae504b4e53b8d016c25cca,0 1.0 1080 599 1487 993 3 1.0 752 1367 1758 1737 11 1.0 690 316 1064 427 
69fa47c3c46618fe8c58966a2cc66aef,3 1.0 764 1365 1756 1756 0 1.0 1073 780 1321 1038 11 1.0 1201 479 1553 616 11 1.0 608 472 927 581 10 1.0 87 1735 204 1933 
f0f97aabfd0b5da7f290723a91b4e74f,0 1.0 1033 605 1259 889 3 1.0 755 1275 1516 1579 
44666fb9bad75f506a8fdff1e34b8fa6,3 1.0 935 1364 1942 1787 5 1.0 1789 1008 2241 1758 
071e3d1deecabb75178035e8dbad8b4d,0 1.0 1078 698 1288 942 
9caf4ff7e331b48dc117b64a33e6e3ce,0 1.0 1707 623 2021 967 11 1.0 1136 154 1520 271 11 1.0 1955 101 2356 247 13 1.0 1048 297 1386 668 10 1.0 2032 1642 2706 2304 
19956c66c5528604e1043c766eeba90f,11 1.0 1249 269 1620 418 11 1.0 550 265 923 405 3 1.0 721 1384 1689 1764 
6d63702f8b638639e72c9b72e504d45d,3 1.0 870 1297 1983 1695 0 1.0 1207 618 1452 933 11 1.0 1418 248 1691 336 
f18f78dc60869c8b9e96393876669b9e,3 1.0 845 1389 1841 1807 
91c465dad262c2d07cc9d98ebd3126cf,0 1.0 961 694 1151 915 11 1.0 1087 362 1322 452 3 1.0 659 1341 1343 1609 11 1.0 484 376 666 506 
c69d1ce26c6b8f5eb5e6771363f5c12f,11 1.0 523 397 738 527 
931dc77300612101a84eff6070ca270a,0 1.0 1107 813 1424 1200 13 1.0 319 645 814 1250 11 1.0 1305 473 1711 600 11 1.0 507 493 830 623 3 1.0 727 1571 1620 2083 
4593b44cd46a5ec9c8f341a16ddcba07,3 1.0 786 1344 1826 2043 0 1.0 894 660 1580 1176 11 1.0 1509 302 1845 403 11 1.0 632 337 946 443 
0e8b4d8bb1a8719e9e8f4755f13e34c4,3 1.0 1039 1380 2277 1944 0 1.0 1187 795 1900 1293 
999739311885dd8eceab3dbdc55ebd80,0 1.0 1133 827 1380 1087 11 1.0 679 377 964 471 
6f1fcc25543d35bc02e348deabf59581,0 1.0 1228 472 1477 752 10 1.0 1776 1250 1982 1514 8 1.0 761 362 1082 742 7 1.0 727 332 1068 739 4 1.0 759 358 1080 735 11 1.0 732 125 1052 256 0 1.0 755 382 1053 705 11 1.0 375 1344 483 1496 11 1.0 1775 1271 1955 1470 10 1.0 374 1346 478 1499 3 1.0 964 1148 1838 1462 7 1.0 1749 1250 1975 1460 
7b9e39af7921e086e5904755d5535b31,0 1.0 1096 1003 1452 1358 3 1.0 814 1687 1928 2133 11 1.0 656 623 1002 732 
bf5674a53aa324a186a71c78c2810679,0 1.0 900 694 1478 1130 11 1.0 671 327 1004 447 5 1.0 201 711 1000 2106 5 1.0 1321 662 2056 2124 
9262bfe5dc41410f1725ebdd26a22334,0 1.0 1510 811 2031 1204 3 1.0 1302 1305 2493 1962 11 1.0 1121 522 1397 650 11 1.0 1801 502 2167 631 
d4bc86d676c3f95f45b75a0885c022d2,0 1.0 1632 874 1878 1109 3 1.0 1218 1633 2373 2060 11 1.0 1010 424 1315 560 
3d92749a082bc9206b4ba07779853e00,0 1.0 1382 819 1634 1081 
43a5c26c8ab3300f0848b4b1ebb197f6,0 1.0 1081 586 1326 878 3 1.0 778 1228 1725 1517 11 1.0 614 277 898 366 11 1.0 1265 270 1556 364 11 1.0 1832 1464 1933 1651 
e1874303d853b169058963bfd153f588,3 1.0 1243 1640 2345 2123 11 1.0 1854 559 2202 655 11 1.0 1058 545 1423 661 
4c97a58d5d0c427d1596a8b28f9964ad,0 1.0 942 735 1151 986 
27a6da23941b4f586a6812b2d26e61dd,3 1.0 747 1829 1683 2193 0 1.0 1084 1192 1295 1423 13 1.0 1417 1169 1654 1432 11 1.0 480 894 694 1061 
f0ce214777f0b2c457e7456b5349ba89,0 1.0 1357 554 1757 947 3 1.0 1181 1312 2183 1773 
26fa2f95e008965bec79eddf40220618,3 1.0 1002 1639 2152 2029 0 1.0 1382 996 1673 1297 
477e93583988faa67e54d97cc39a8df9,3 1.0 746 1349 1803 1778 0 1.0 1092 589 1406 913 
f05d1a0a4071c8f6e685d37e0a4ceafd,0 1.0 992 849 1582 1343 
473ad58ee65663186dbab2bcae8cd0a7,3 1.0 975 1608 2276 2015 13 1.0 483 1337 723 1498 
7c56886a38be164d138314b50e7a20a3,11 1.0 1397 346 1587 464 13 1.0 1196 1653 1523 1770 
52fc86cf7b4c993c983ed3412e781ebf,13 1.0 1600 947 1781 1063 11 1.0 1306 365 1622 455 
2bc8d5ac6ce8651f95b07a2753dcb04b,11 1.0 646 322 999 448 
37f45b3477ae15855f96dbe3f1f7f9c0,3 1.0 892 1644 2085 2129 0 1.0 1418 813 1696 1165 13 1.0 1882 734 2336 1307 
41e182efd77dc26282b2fffb91ddea9c,0 1.0 1080 773 1332 1089 3 1.0 755 1404 1668 1703 11 1.0 1715 1573 1855 1754 13 1.0 373 1158 593 1311 10 1.0 1735 1551 1873 1759 11 1.0 1166 561 1486 660 
eefe8288df6d67f2deced0ba60cb7651,3 1.0 739 1182 1747 1532 11 1.0 376 233 548 357 
9e684cda9b5184ed2f879b971930527e,3 1.0 607 1187 1694 1942 7 1.0 157 456 904 1809 5 1.0 130 331 880 1924 6 1.0 97 459 915 1857 10 1.0 261 1697 929 2110 9 1.0 232 1711 921 2116 0 1.0 918 577 1309 969 
3919111229e688f20ec426237af05162,0 1.0 1009 684 1256 963 11 1.0 625 393 870 480 11 1.0 1176 376 1482 485 
c0f93c6eb04c2dc01ace95c784f73cd3,0 1.0 1238 685 1508 991 13 1.0 1781 1193 2082 1316 7 1.0 1779 1193 2090 1339 3 1.0 910 1571 1966 1930 
96b106d836d2b4f16362d3a1d1f767a5,0 1.0 1312 707 1594 991 3 1.0 897 1424 2044 1894 7 1.0 1706 1431 2151 1850 9 1.0 1662 1497 2147 1902 4 1.0 1402 1407 2142 1849 5 1.0 1605 1231 2186 1881 13 1.0 1726 1406 2097 1565 13 1.0 1638 466 1866 682 11 1.0 703 377 987 501 
8c6139a7a9ea206b16b3a0d330ad6c02,0 1.0 1459 685 1777 1071 13 1.0 2097 881 2341 1051 
b0385734db3c516e5e9d43af7dcfbf3c,0 1.0 1064 485 1272 690 3 1.0 729 1066 1612 1328 11 1.0 1212 168 1486 257 
49158aad3ffa8a556c9d4cc8efbcf58c,8 1.0 1151 524 1628 1060 7 1.0 1153 556 1670 1076 11 1.0 1223 268 1552 373 13 1.0 1245 610 1798 1079 7 1.0 1518 1382 1882 1800 4 1.0 1181 559 1564 992 5 1.0 1476 1260 1906 1785 6 1.0 1519 1332 1910 1793 13 1.0 269 980 475 1109 0 1.0 1137 445 1433 785 
3c22b17493566a9bca5ac33f0cd0b42f,3 1.0 820 1858 2323 2344 0 1.0 1467 894 1856 1279 11 1.0 1866 324 2210 474 5 1.0 316 812 1053 2174 
7eab979ca2f6044cb662b86b414dac67,0 1.0 1732 877 2055 1213 11 1.0 1944 497 2345 629 11 1.0 1068 518 1405 671 11 1.0 2272 587 2556 769 
da4481593caa5fc2a1a7a7de90058720,3 1.0 629 1278 1698 1864 11 1.0 648 85 979 198 
69e11ab385dac820accda778f80af430,0 1.0 1408 773 1820 1159 11 1.0 1668 393 2021 499 3 1.0 1133 1438 2180 1852 11 1.0 1062 430 1400 554 
7849964d63a43175008dd8a127175e19,0 1.0 892 567 1166 892 3 1.0 536 1090 1334 1353 
2ed178b03fe6156fa3f4985d16620094,0 1.0 1286 458 1514 731 11 1.0 1435 38 1772 166 3 1.0 963 1259 1760 1606 
56f24c084776e6bef2576015b4caf11d,11 1.0 1440 342 1599 458 0 1.0 1070 627 1249 823 11 1.0 479 341 665 467 
ac5b9c5e3b65367ddbd1097db80f7a3c,11 1.0 1432 282 1638 391 
5e6bdaa0089a60e2d44f8414c188abb3,0 1.0 910 540 1095 793 3 1.0 549 1168 1303 1455 11 1.0 501 208 765 289 11 1.0 1061 245 1302 326 
9aec9e6e04ea05b1715969f8f20c86bc,0 1.0 1138 877 1414 1196 3 1.0 776 1557 1828 1914 11 1.0 1267 573 1570 663 11 1.0 639 596 940 702 10 1.0 1581 1506 1925 1912 
36eaf06f68d1f5eb34e2247a5ffabdb6,13 1.0 679 658 999 889 11 1.0 659 596 987 852 11 1.0 1464 539 1786 651 13 1.0 794 858 1042 1246 
8fc78cbddaaed14a33267a0b3e4094e3,0 1.0 1105 681 1363 956 11 1.0 557 271 775 424 13 1.0 348 770 778 1014 11 1.0 1297 276 1575 366 
81a4366baeebb4b90a33aa5b9cb99220,3 1.0 743 1388 1869 1893 10 1.0 74 1713 229 1945 0 1.0 1083 517 1414 874 11 1.0 393 223 888 448 10 1.0 1653 1704 2221 1997 5 1.0 113 474 879 1998 9 1.0 1615 1704 2215 1996 11 1.0 1353 233 1703 351 
6621cc841cea87c5e90550935fdfb730,0 1.0 1478 764 1745 1041 11 1.0 987 345 1388 454 3 1.0 1087 1548 2111 1954 11 1.0 1645 373 2012 499 
cf4c3f5cd39bb00ca2b44a5254f1a311,0 1.0 1408 684 1699 1009 
fdb8f8b25494dfa7024c24e61a56edb4,0 1.0 950 559 1516 992 3 1.0 795 1280 1916 1644 11 1.0 517 291 965 482 13 1.0 1776 1291 2179 1590 11 1.0 1687 313 1909 456 7 1.0 1734 1315 2212 1645 
22e777d8cb8506360407e800070e6ed4,11 1.0 1420 283 1799 447 0 1.0 988 507 1596 994 3 1.0 892 1226 1970 1840 13 1.0 364 683 802 981 13 1.0 1652 886 1894 1053 7 1.0 1652 892 1910 1069 5 1.0 138 382 1057 2099 10 1.0 2022 1768 2149 1958 11 1.0 547 240 782 382 
bd82db165ef94f385d9f023a42d181a5,3 1.0 926 1113 1798 1515 
38ad783850c6ef47e04130ae94af93df,0 1.0 1144 732 1446 1085 10 1.0 1526 1601 2142 1933 3 1.0 853 1457 1815 1813 7 1.0 1575 1518 2125 1824 11 1.0 1584 372 1812 510 
0af8628f5cbe0786db483a10934d1be5,13 1.0 692 336 869 619 0 1.0 1124 619 1347 875 7 1.0 1627 1266 1835 1463 8 1.0 1635 1269 1830 1453 11 1.0 682 284 976 368 
3beb39b65b26ffb9b93e9f12dd5f07d0,3 1.0 719 1045 1480 1338 7 1.0 1425 949 1625 1264 6 1.0 1416 932 1657 1302 5 1.0 1378 869 1658 1302 
ca0433a808e565762f1a70a861beda2f,3 1.0 813 1752 1953 2170 0 1.0 1252 1031 1573 1380 11 1.0 1457 644 1768 746 11 1.0 720 636 1092 761 
472737987cecf2846b2f7453ec97a0e4,3 1.0 952 1337 1960 1747 11 1.0 764 213 1099 351 
b22a606ccf819ba00d16d8f5a315db33,3 1.0 886 1390 1939 1838 0 1.0 1248 602 1590 981 11 1.0 1543 258 1827 368 
b9b22942e3e21e497ac0923986c5f4a1,0 1.0 1485 830 2022 1290 3 1.0 1272 1474 2500 2075 
86c250394507375a62f41b8178cee56b,13 1.0 1565 781 2005 1269 6 1.0 1543 748 2001 1282 7 1.0 582 874 1013 1384 13 1.0 476 796 1003 1360 
293c5203bc1aa6aed90bed875b06dda8,3 1.0 889 1479 1839 1802 0 1.0 1214 858 1484 1194 
83918012739ab2906d692171f66a4dcc,7 1.0 447 673 1054 1321 3 1.0 651 1317 2118 2069 7 1.0 264 1788 918 2251 7 1.0 1402 665 2296 1919 10 1.0 251 1862 844 2355 10 1.0 1610 1305 2245 1983 11 1.0 1485 465 1884 625 9 1.0 263 1870 928 2341 11 1.0 446 572 1117 1044 0 1.0 502 623 1742 1460 9 1.0 942 1024 2221 2109 6 1.0 219 682 1027 2049 4 1.0 1580 1144 2225 1967 4 1.0 379 1142 1041 2029 8 1.0 550 688 1101 1246 
4a6d4be950d20bd987baaabf6a986ab0,0 1.0 1056 766 1272 999 
9b5a9ea07fc759ad8980f867fd114bc4,11 1.0 408 403 647 509 11 1.0 1307 403 1520 523 
73b9dabe01f791147d0da48d4c6b6bb8,3 1.0 671 1199 1422 1496 
97d10edc0bd4a9bdf9265467678944ae,0 1.0 891 490 1443 898 3 1.0 758 1083 1975 1523 7 1.0 198 909 886 1349 5 1.0 100 333 923 1777 11 1.0 554 240 841 352 
15bb0fd575ecbe78c812dfb4eedd4b77,13 1.0 622 626 820 836 13 1.0 1607 494 1811 688 11 1.0 1997 1935 2114 2118 
331dd7060c9d960473535fdd82355bb0,0 1.0 1481 604 1762 927 7 1.0 691 1093 1219 1670 6 1.0 678 1104 1183 1752 11 1.0 1602 327 1952 450 3 1.0 993 1351 2070 2024 13 1.0 702 1104 1106 1506 11 1.0 922 330 1315 447 
02d04b6b6883fd92c12a3dde5d2ff6c0,0 1.0 1416 756 1752 1120 3 1.0 1024 1678 2293 2131 11 1.0 694 470 1152 719 5 1.0 430 731 1131 1932 
9dd83beafe70432164f9945fef7da826,0 1.0 1340 841 1641 1130 
3a443e2a67c5b0956e461a7fb853bf9e,11 1.0 1854 645 2208 760 
3980fbd0f4f131b672d5dac9b4b044a0,11 1.0 1148 266 1447 363 11 1.0 408 312 645 414 3 1.0 651 1282 1479 1590 
0461006c3061e71f2cf28da9565d7288,0 1.0 764 527 1335 961 7 1.0 1536 1198 1998 1486 3 1.0 680 1077 1677 1383 10 1.0 1405 1222 2013 1563 9 1.0 1427 1240 2018 1631 11 1.0 1146 179 1503 286 13 1.0 218 1079 617 1241 7 1.0 182 1067 754 1393 10 1.0 109 1229 753 1576 13 1.0 1636 1198 1973 1543 
c6c7b52660b17c859e81f3e29a9290fd,11 1.0 1662 334 1944 457 
87763a0a0edd30e68ff86a100878c3be,11 1.0 1366 192 1677 312 0 1.0 1181 617 1436 878 11 1.0 581 226 898 344 
86f8a2d7a8ea7bc8f1d9410b1434ffca,0 1.0 771 517 1322 997 3 1.0 454 1174 1466 1833 11 1.0 1358 241 1665 427 11 1.0 565 270 901 375 9 1.0 503 434 1244 1690 5 1.0 157 385 791 1759 7 1.0 525 934 790 1437 11 1.0 159 1765 261 1942 5 1.0 1170 409 1873 1982 8 1.0 658 507 1340 981 10 1.0 157 1746 266 1926 
31109259018ccc4aefbc2083a608f032,0 1.0 1069 710 1325 1007 3 1.0 734 1362 1652 1637 11 1.0 549 366 890 491 13 1.0 404 770 532 876 13 1.0 1546 808 1728 974 
0b8ec8f17db23936e86de9ca3f36d206,11 1.0 1855 445 2278 559 11 1.0 1086 435 1496 549 
14d90cb65cec1138f6bcb97bd7892393,13 1.0 2067 545 2580 1286 7 1.0 2379 1763 2754 2278 11 1.0 1970 346 2378 470 0 1.0 1786 885 2065 1160 13 1.0 2403 1777 2736 2248 6 1.0 2027 568 2606 1186 7 1.0 2210 611 2543 890 11 1.0 2051 458 2601 1038 
b83b3054e9691c9a180063acd5a3b8ea,3 1.0 600 1388 1656 1743 0 1.0 936 691 1229 1018 7 1.0 1176 900 1474 1246 8 1.0 1169 898 1480 1245 11 1.0 1167 454 1416 564 0 1.0 1200 914 1469 1271 
d95fd17a9f0a86d64161e03a8473ff49,3 1.0 718 993 1631 1284 0 1.0 1006 481 1254 755 11 1.0 503 153 773 274 11 1.0 1307 180 1519 295 
eeb1c8fa0a8d21ecd33da05d335d4b18,11 1.0 1377 390 1658 487 
6e911d2832e14bb624a486bea52220d6,0 1.0 1247 592 1589 988 3 1.0 866 1437 2009 1869 11 1.0 650 295 859 427 11 1.0 1446 279 1780 391 
e53cc6bed636edf2d7c63b005282c4a5,0 1.0 972 695 1188 947 3 1.0 713 1258 1476 1522 
a113218469475fef9827360a2f850b3f,0 1.0 1222 516 1516 846 3 1.0 807 1396 1858 1740 11 1.0 599 87 982 217 5 1.0 1559 570 2131 1714 5 1.0 269 539 927 1750 
05a548fd37b6e44ab97a48dabee57c21,0 1.0 1396 677 1702 1010 11 1.0 688 216 927 402 
503929d8c09942a6e67c9045debaf523,0 1.0 1065 1021 1309 1325 3 1.0 708 1657 1669 2040 11 1.0 590 654 881 751 
53ee044ed59a68c2d089f8a8f0bd620e,0 1.0 916 1018 1133 1237 13 1.0 1173 807 1380 925 
f5f324fd65b3230f3f9e103dd701ae37,3 1.0 890 1514 1998 1954 11 1.0 1342 393 1664 497 0 1.0 1221 672 1504 988 
4adb2de9973bd84b83298d045891ee3e,3 1.0 1201 1896 2227 2280 11 1.0 1963 490 2379 626 5 1.0 1977 858 2656 2261 11 1.0 999 439 1375 577 13 1.0 1217 531 1433 942 
65d990620d6cdcf8e92ea7e2eb624fc0,0 1.0 957 604 1169 871 11 1.0 464 323 673 428 
6b94fef0e417c083388ba961b1d2786a,3 1.0 766 1230 1771 1614 0 1.0 1081 561 1431 988 7 1.0 1093 547 1452 1007 7 1.0 740 710 940 1032 9 1.0 738 708 945 1042 13 1.0 258 641 657 1050 8 1.0 741 710 946 1030 0 1.0 740 716 952 1030 9 1.0 1047 528 1436 1046 4 1.0 1103 529 1449 946 
46bf77c01c789723965f6180d1d217b0,11 1.0 1490 459 1823 640 0 1.0 1254 763 1481 1017 
02425334e92510da663eb913ad0632ea,0 1.0 1701 690 1976 1038 3 1.0 1297 1502 2252 1833 
f6ed82702d0d0c10a5e4091142c2d484,11 1.0 1379 148 1730 330 
a2ae0b4302259a54bb0a981f8e7c3580,0 1.0 956 525 1370 936 3 1.0 791 1270 1884 1650 10 1.0 1833 1501 2046 1757 
1ac0078bcb5550b9dc4f0dbfade6eb4d,0 1.0 1085 818 1378 1128 3 1.0 743 1759 1803 2128 11 1.0 477 483 716 653 
ec6c4e81b448275577d3e4a74acbe443,0 1.0 1088 685 1319 968 11 1.0 377 1489 494 1668 3 1.0 818 1286 1517 1541 10 1.0 375 1476 496 1653 
1e41c551c741b13ef41f540a6428058b,3 1.0 809 1333 1851 1855 0 1.0 1257 818 1568 1182 11 1.0 735 508 1010 627 
c4588ebcfb2b1a1fb509c168bcc8a5d2,0 1.0 1054 735 1288 1024 11 1.0 645 428 910 517 
29c02ba2cb51e8cedbe8165049d37fa5,0 1.0 1028 754 1209 971 3 1.0 809 1244 1442 1542 7 1.0 387 1036 834 1520 
71e9666b94e09e7485ab6350036faea6,3 1.0 951 1605 2123 2054 13 1.0 727 572 1067 1022 0 1.0 1314 903 1573 1174 11 1.0 1715 487 1967 659 
0c5bc5fdf756d1251e431c9281349376,13 1.0 1578 984 1798 1095 11 1.0 1200 247 1512 336 0 1.0 1037 621 1271 891 
acb798cac2ce66c6c9b1570fab4e4adc,11 1.0 670 520 1002 630 
5af59b2dc1595664ab6aaf11ea7887af,11 1.0 1084 319 1314 405 3 1.0 657 1256 1430 1566 
e4e32ce0e061d700c0afda13faa45b1d,0 1.0 1569 752 1836 1082 13 1.0 1003 499 1390 925 11 1.0 1040 397 1408 529 5 1.0 1916 1143 2379 2043 5 1.0 716 1200 1180 1943 
b3b085d09a42cfd9d885f4abd7948b03,0 1.0 1007 702 1215 893 13 1.0 545 651 693 777 11 1.0 1129 359 1381 443 11 1.0 525 351 825 440 
8e45289dba71354bafe44794b7d60d2c,0 1.0 1042 767 1273 1031 10 1.0 1701 1689 1818 1879 11 1.0 1685 1680 1807 1898 3 1.0 735 1404 1543 1696 
d34da221bea7cfffada59e3b7e47b05d,11 1.0 1682 372 1915 542 11 1.0 572 336 1000 616 
6ebfa96ac20b0558ad4d0ff155df4035,0 1.0 1288 625 1555 932 11 1.0 1489 206 1808 330 3 1.0 836 1548 1842 1958 13 1.0 1537 265 1716 471 11 1.0 704 174 1050 290 
b6ee9286885962e0dd8670232858dda5,0 1.0 1410 685 1689 1002 3 1.0 962 1564 2092 2105 13 1.0 890 476 1076 704 
212dc39b6ba6941b034c2cd92cf97a8d,0 1.0 1653 867 1954 1234 11 1.0 1005 424 1236 567 3 1.0 1247 1615 2245 1961 
e376386e1182881197fdc9a18a2bbbaa,3 1.0 820 1323 1987 1871 13 1.0 362 708 923 1356 7 1.0 362 744 921 1352 7 1.0 1464 619 1979 1228 13 1.0 1464 617 1945 1162 6 1.0 1470 605 1978 1223 0 1.0 1208 711 1525 1027 11 1.0 1409 518 1931 893 6 1.0 365 763 889 1409 9 1.0 265 1552 941 1932 
7109c2bb3c552f274418c7d7d769445d,0 1.0 1620 771 1942 1142 3 1.0 1212 1486 2282 1920 
548cf3241eba5f1482caac5fbc0b9fee,0 1.0 1515 712 1795 1056 11 1.0 861 193 1319 368 10 1.0 261 2694 416 2844 13 1.0 715 2218 1085 2348 7 1.0 2287 1898 2526 2243 11 1.0 590 451 852 646 11 1.0 1774 244 2053 412 
f5de7e513d2c4085e8b7fd6b5e5db57a,3 1.0 654 1261 1753 1709 0 1.0 1082 551 1384 943 10 1.0 92 1525 227 1762 8 1.0 310 1147 476 1317 11 1.0 84 1537 233 1784 11 1.0 1369 304 1586 440 7 1.0 310 1143 475 1320 
cb1dc2b59f78abe4d2689f261d8e238c,0 1.0 1142 749 1457 1101 3 1.0 789 1508 1767 1862 11 1.0 435 425 657 596 
768a10036282f67b6fbd8c51d4994897,10 1.0 1745 1337 1976 1583 3 1.0 798 1264 1667 1592 0 1.0 1094 688 1298 911 7 1.0 1433 1255 1958 1501 11 1.0 1831 1366 1979 1581 13 1.0 1545 1245 1886 1413 9 1.0 1345 1336 1979 1709 11 1.0 1242 354 1511 449 
8c7341b62afed8980c0cfa1659909be3,0 1.0 1192 382 1610 820 3 1.0 686 1045 1882 1608 11 1.0 1424 124 1812 263 10 1.0 196 1628 317 1814 
9c76e31a24a12cc234f3a6e3fbd34cea,0 1.0 1391 790 1670 1076 5 1.0 1901 1418 2355 2315 5 1.0 337 615 1107 2245 13 1.0 1706 863 2252 1757 11 1.0 1558 276 1955 400 
08ee53ea1825d6e2feffc2a6488f2d7d,0 1.0 1237 498 1458 762 8 1.0 1766 1397 1907 1527 7 1.0 1763 1396 1907 1527 13 1.0 1768 1399 1908 1530 11 1.0 1334 211 1638 312 13 1.0 1660 449 1800 596 
74897408dcbd69ef7c76cbbbbeb722d6,3 1.0 1252 1546 2308 1926 0 1.0 1601 787 1871 1089 11 1.0 1938 473 2139 619 10 1.0 2238 1682 2504 1950 
dd0dffca34bf56e24fa0fe2fc04ead94,3 1.0 727 920 1575 1182 0 1.0 1019 321 1232 556 
28f7374deb70d29031f3c87afa518c68,3 1.0 674 1221 1672 1629 11 1.0 1155 345 1485 470 0 1.0 1056 642 1293 878 10 1.0 1682 1563 1828 1787 
